Product,Overall Rating,Review
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...This is my dad's first phone. Camera quality is top notch. Battery performance is good.Dispay is fineREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...First impression was so far good. Vivo's camera quality has been great so far... With this budget phone, I feel the cameraREAD MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Camera quality is decentDisign amazing best proformance in a goodREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...Only Front Camera is low quality picture capturing, overall its good to buy.READ MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...2. Camera quality average   May be redmi 13 and Motorola is better for comparisonREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Good mobile..camera quality good..very nice sound  quality.. battery serviceREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...The product is good and camera quality is very niceREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...Features are on paper onlyHanging problemCamera quality is worstBattery like 4500 mah, on paper 6000 mahREAD MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Camera quality need to improve.otherwise good Mobile.it works fine performanceREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Camera quality too poor.READ MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Not good on this price Camera quality is badPerformance is not goodREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Camera not working properly in portrait mode. Photo quality becomes so bad in portraitREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Camera- poor quality Display - average Battery- average Speed-READ MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...Camera is good in day light, but in little dark it is not that good.READ MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...The camera quality is top-notch, capturing detailed and vibrant photos even in low light.READ MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...is really fantastic amazing performance. Best camera quality and osm back deREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...Camera quality not like a 5 megapixel camera,camera features are very less and the perfume is not well sometime is hang and slow.READ MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...Camera:camera quality is top notch, while others say the back camera quality is slightly poor.  READ MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Back camera does the job well in 50mp mode but front camera is not up to mark(missing details)also not capturing details in low lightREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Excellent phone at this price range.Camera quality is awesome.Battery backup is good.Outstanding performanceREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...This is my dad's first phone. Camera quality is top notch. Battery performance is good.Dispay is fineREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...First impression was so far good. Vivo's camera quality has been great so far... With this budget phone, I feel the cameraREAD MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Camera quality is decentDisign amazing best proformance in a goodREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...Only Front Camera is low quality picture capturing, overall its good to buy.READ MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...2. Camera quality average   May be redmi 13 and Motorola is better for comparisonREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Good mobile..camera quality good..very nice sound  quality.. battery serviceREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...The product is good and camera quality is very niceREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...Features are on paper onlyHanging problemCamera quality is worstBattery like 4500 mah, on paper 6000 mahREAD MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Camera quality need to improve.otherwise good Mobile.it works fine performanceREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Camera quality too poor.READ MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Not good on this price Camera quality is badPerformance is not goodREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Camera not working properly in portrait mode. Photo quality becomes so bad in portraitREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Camera- poor quality Display - average Battery- average Speed-READ MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...Camera is good in day light, but in little dark it is not that good.READ MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...The camera quality is top-notch, capturing detailed and vibrant photos even in low light.READ MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...is really fantastic amazing performance. Best camera quality and osm back deREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...Camera quality not like a 5 megapixel camera,camera features are very less and the perfume is not well sometime is hang and slow.READ MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...Camera:camera quality is top notch, while others say the back camera quality is slightly poor.  READ MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Back camera does the job well in 50mp mode but front camera is not up to mark(missing details)also not capturing details in low lightREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Excellent phone at this price range.Camera quality is awesome.Battery backup is good.Outstanding performanceREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...This is my dad's first phone. Camera quality is top notch. Battery performance is good.Dispay is fineREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...First impression was so far good. Vivo's camera quality has been great so far... With this budget phone, I feel the cameraREAD MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Camera quality is decentDisign amazing best proformance in a goodREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...Only Front Camera is low quality picture capturing, overall its good to buy.READ MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...2. Camera quality average   May be redmi 13 and Motorola is better for comparisonREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Good mobile..camera quality good..very nice sound  quality.. battery serviceREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...The product is good and camera quality is very niceREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...Features are on paper onlyHanging problemCamera quality is worstBattery like 4500 mah, on paper 6000 mahREAD MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Camera quality need to improve.otherwise good Mobile.it works fine performanceREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Camera quality too poor.READ MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Not good on this price Camera quality is badPerformance is not goodREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Camera not working properly in portrait mode. Photo quality becomes so bad in portraitREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Camera- poor quality Display - average Battery- average Speed-READ MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...Camera is good in day light, but in little dark it is not that good.READ MORE"
"POCO X7 5G (Yellow, 256 GB)  (8 GB RAM)",4.4,...Front camera quality very bad low light photo capture issue poco gave 20MP camera in front side but camera look like 8MP.READ MORE
"POCO X7 5G (Yellow, 256 GB)  (8 GB RAM)",4.4,...Camera optimised super..Battery long life goodPerforming averageREAD MORE
"POCO X7 5G (Yellow, 256 GB)  (8 GB RAM)",4.4,...Camera quality is bad👎. Battery backup is ok display is decenREAD MORE
"POCO X7 5G (Yellow, 256 GB)  (8 GB RAM)",4.4,...Camera is averageBattery is greatDisplay is greatDesignREAD MORE
"POCO X7 5G (Yellow, 256 GB)  (8 GB RAM)",4.4,...Awesome phoneCamera 4/5Battery 4/5Display 5/5Design 5/5PerformanceREAD MORE
"POCO X7 5G (Yellow, 256 GB)  (8 GB RAM)",4.4,...Rear camera is awesomeREAD MORE
"POCO X7 5G (Yellow, 256 GB)  (8 GB RAM)",4.4,...Camera is not working properly. Close shots like documents are blurry. Don'tREAD MORE
"POCO X7 5G (Yellow, 256 GB)  (8 GB RAM)",4.4,...Camera is not at all good. Performance is very badREAD MORE
"POCO X7 5G (Yellow, 256 GB)  (8 GB RAM)",4.4,...Good cameraLong batteryBest designHigh performanceREAD MORE
"POCO X7 5G (Yellow, 256 GB)  (8 GB RAM)",4.4,...Except Camera all are excellent.... Need to improve camera.READ MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...Camera quality equal to 4 megapixelDisplay quality very very poorREAD MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...expect much. Good speakerGood displayBack camera is perfect. No transparent case available.READ MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...to be good compared to the price I paid. The camera quality is really good. Overall design and display feels good tooREAD MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...are giving richy look to the Phone.. 🤩Rating as per my Usage is :Self Camera  - 3/5Rear Camera - 4/5Battery            - 4/READ MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,"...seems a little slow considering 4 GB RamCamera is pathetic , not even close to 50 megapixelBuild quality is very poor, back panel ofREAD MORE"
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,"...The camera performs well in good lighting, capturing sharp and vibrant images, although low-light performance could be improved.READ MORE"
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...I thinking this phone camera is 108 ampere plus So he is very goodREAD MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,"...Overall phone is amazing, but it doesn't have a pro mode in camera.READ MORE"
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...bad phone.Plz buy other brand mobile.Camera quality very low.READ MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,"...money2. Battery average3. Processer worst4. Camera average5. Touch screen WorstMajor point, mostREAD MORE"
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...Worst camera quality.READ MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...Good product.Nice build quality.Camera quality badOverall goodREAD MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...Camera clarity not good...very poorREAD MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...Alll over mobile is good but camera 📸 is average5g coverage is very gooREAD MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...This phone return policy is not availableCamera quality very poore Video quality seeing blour typesREAD MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...8 H Overall ok good camera Display also okREAD MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...with 5G connectivity in this price range. Camera quality is a little bit low than expected. Overall product is good except camera inREAD MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,"...Overall the mobile is good but the camera is a disappointment, especially the front cameraREAD MORE"
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...No battery issues. Performance is fine. Camera is okayish not that great. But it doesn't lag and that's great.READ MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...mobile  my Life Sound quality is not good Camera quality is not good Slowness issue If you decide to buy a newREAD MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...Camera quality equal to 4 megapixelDisplay quality very very poorREAD MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...expect much. Good speakerGood displayBack camera is perfect. No transparent case available.READ MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...to be good compared to the price I paid. The camera quality is really good. Overall design and display feels good tooREAD MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...are giving richy look to the Phone.. 🤩Rating as per my Usage is :Self Camera  - 3/5Rear Camera - 4/5Battery            - 4/READ MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,"...seems a little slow considering 4 GB RamCamera is pathetic , not even close to 50 megapixelBuild quality is very poor, back panel ofREAD MORE"
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,"...The camera performs well in good lighting, capturing sharp and vibrant images, although low-light performance could be improved.READ MORE"
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...I thinking this phone camera is 108 ampere plus So he is very goodREAD MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,"...Overall phone is amazing, but it doesn't have a pro mode in camera.READ MORE"
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...bad phone.Plz buy other brand mobile.Camera quality very low.READ MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,"...money2. Battery average3. Processer worst4. Camera average5. Touch screen WorstMajor point, mostREAD MORE"
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...Worst camera quality.READ MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...Good product.Nice build quality.Camera quality badOverall goodREAD MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...Camera clarity not good...very poorREAD MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...Alll over mobile is good but camera 📸 is average5g coverage is very gooREAD MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...This phone return policy is not availableCamera quality very poore Video quality seeing blour typesREAD MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...8 H Overall ok good camera Display also okREAD MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...with 5G connectivity in this price range. Camera quality is a little bit low than expected. Overall product is good except camera inREAD MORE
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,"...Overall the mobile is good but the camera is a disappointment, especially the front cameraREAD MORE"
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)  (4 GB RAM)",4.2,...No battery issues. Performance is fine. Camera is okayish not that great. But it doesn't lag and that's great.READ MORE
